PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Additional comments
1,134436783,56659612,CC(C)(C)NC(=O)C(=O)CCC1=CC=CC=C1,Inactive,,,Potential missing data,Activity,Not Active
2,134436785,53388306,CC(C)(C)NC(=O)C(=O)/C=C/C1=CNC2=CC=CC=C21,Active,,,Potential missing data,Activity,Active
3,134440706,56663076,CC(C)(C)NC(=O)C(=O)/C=C/C1=CC(=C(C=C1)OC)OC,Active,,,Potential missing data,Activity,Active
