PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Additional comments
1,440115911,155514596,C1=CC=C(C(=C1)C(=O)NC2=NC3=CC(=C(C=C3S2)O)O)OC4=CC5=C(C=C4)C=C(C=C5)O,Inactive,,,Potential missing data,Activity,Not Active
2,440136253,155527819,CC1=CC=C(C=C1)S(=O)(=O)N2CCC[C@H]2C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Inactive,,,Potential missing data,Activity,Not Active
3,440203195,40858730,CC1=CC=C(C=C1)S(=O)(=O)N2CCC[C@H]2C(=O)NC3=NC4=CC(=C(C=C4S3)OC)OC,Inactive,,,Potential missing data,Activity,Not Active
4,440213542,155563059,COC1=CC2=C(C=C1)C=C(C=C2)OC3=CC=CC=C3C(=O)NC4=NC5=CC(=C(C=C5S4)OC)OC,Inactive,,,Potential missing data,Activity,Not Active
5,440221672,155566277,C1C[C@H](N(C1)S(=O)(=O)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Inactive,,,Potential missing data,Activity,Not Active
6,440222732,40858724,CC1=CC=C(C=C1)S(=O)(=O)N2CCC[C@@H]2C(=O)NC3=NC4=CC(=C(C=C4S3)OC)OC,Inactive,,,Potential missing data,Activity,Not Active
