PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Additional comments
1,164130742,71508433,CC1=CN=C(C2=C1N(C=N2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)O)N,Inactive,,,Potential missing data,Activity,Not Active
2,164130743,71508432,C1[C@H]([C@@H]([C@@H]([C@H]1O)O)O)N2C=NC3=C2C(=CN=C3N)Cl,Inactive,,,Potential missing data,Activity,Not Active
3,164136313,71508384,C1[C@H]([C@@H]([C@@H]([C@H]1O)O)O)N2C=NC3=C2C(=CN=C3N)Br,Inactive,,,Potential missing data,Activity,Not Active
4,164147539,71508385,C1[C@H]([C@@H]([C@@H]([C@H]1O)O)O)N2C=NC3=C2C(=CN=C3N)I,Inactive,,,Potential missing data,Activity,Not Active
