PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Additional comments
1,440119019,155516654,COC1=CC=C(C=C1)C(=O)NC2=CNC3=C2C=C(C=N3)C4=CC(=C(C=C4)OC)OC,Inactive,,,Potential missing data,Activity,Not Active
2,440130088,155523797,COC1=C(C=C(C=C1)C2=CC3=C(NC=C3C#CC4=CC(=CC=C4)OC)N=C2)OC,Inactive,,,Potential missing data,Activity,Not Active
3,440146878,155534845,CN1C=C(C2=C1N=CC(=C2)C3=CC(=C(C=C3)OC)OC)NC(=O)C4=CN=CC=C4,Inactive,,,Potential missing data,Activity,Not Active
4,440196007,155556093,COC1=C(C=C(C=C1)C2=CC3=C(NC=C3NC(=O)CC4=CC=CC=C4)N=C2)OC,Inactive,,,Potential missing data,Activity,Not Active
