PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Activity Comment
RESULT_TYPE,,,,,,,,STRING,STRING
RESULT_DESCR,,,,,,,,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),Additional comments
1,440114094,155513398,COC1=C(C=C2C(=C1)N=C(S2)NC(=O)[C@H]3CCCN3S(=O)(=O)C4=CC=C(C=C4)CO)OC,Active,,,Potential missing data,Drug uptake,Active
2,440136253,155527819,CC1=CC=C(C=C1)S(=O)(=O)N2CCC[C@H]2C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,Potential missing data,Drug uptake,Active
3,440144285,155533094,COC1=C(C=C2C(=C1)N=C(S2)NC(=O)[C@@H]3CCCN3S(=O)(=O)C4=CC=C(C=C4)CO)OC,Active,,,Potential missing data,Drug uptake,Active
4,440164080,155543401,CC1=CC=C(C=C1)S(=O)(=O)N2CCC[C@@H]2C(=O)NC3=NC4=CC(=C(C=C4S3)O)O,Active,,,Potential missing data,Drug uptake,Active
